Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_55_973.jpg;-5.823469;1;0;5.014703;112.1395;41.54401;0.9598626;85.28545;-0.001485948
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_039.jpg;-9.867539;1;0;4.999419;112.1692;41.8428;0.9362908;84.34561;359.9608
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_104.jpg;-5.896683;1;0;5.019812;112.2034;42.14136;0.9339957;83.31623;359.8418
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_172.jpg;-1.75561;1;0;5.01233;112.2521;42.53957;0.9405534;82.4207;359.6771
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_238.jpg;0;1;0;5.011824;112.2898;42.8381;0.9507591;82.16555;359.5756
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_304.jpg;0;1;0;5.011729;112.3273;43.1359;0.9155996;82.07852;359.5522
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_371.jpg;0;1;0;5.000681;112.3797;43.53267;0.8855312;82.09016;359.5261
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_437.jpg;1.89271;1;0;5.01121;112.4188;43.83084;0.8875901;82.19728;359.5497
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_504.jpg;5.979781;1;0;4.986244;112.4556;44.12978;0.9200436;82.62585;359.6351
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_573.jpg;9.907808;1;0;5.004587;112.4969;44.53049;1.030642;83.93008;359.9067
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_641.jpg;13.98421;1;0;5.013585;112.5208;44.83172;1.111322;85.44073;0.1668202
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_704.jpg;15;1;0;5.009132;112.5374;45.13164;1.108139;87.31234;0.4675409
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_772.jpg;15;1;0;5.007495;112.5483;45.52658;0.8266964;90.19397;0.8196718
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_838.jpg;15;1;0;5.006352;112.545;45.81897;0.4147592;92.47089;1.111923
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_904.jpg;11.05063;1;0;5.004643;112.5332;46.10826;359.8496;94.47357;1.377624
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_56_969.jpg;15;1;0;5.000623;112.5095;46.5;359.4653;96.49374;1.355024
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_036.jpg;15;1;0;4.99907;112.481;46.79947;359.5089;98.09732;1.19596
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_103.jpg;15;1;0;5.015321;112.4392;47.10164;359.8087;99.86993;1.094965
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_169.jpg;15;1;0;5.031106;112.3615;47.50427;0.3786497;102.6575;1.127368
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_236.jpg;15;1;0;5.007102;112.2916;47.79888;0.565524;105.0986;1.209347
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_303.jpg;15;1;0;5.005826;112.213;48.0873;0.5416588;107.4775;1.289972
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_371.jpg;15;1;0;5.002785;112.0971;48.46349;0.2090028;110.178;1.223265
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_437.jpg;15;1;0;5.006905;111.9964;48.74028;359.8827;112.3368;1.198348
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_503.jpg;15;1;0;5.008317;111.8832;49.01671;359.8356;114.2277;1.217371
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_569.jpg;13.03807;1;0;5.00217;111.7147;49.3838;0.07097461;116.5406;1.255769
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_636.jpg;8.818145;1;0;5.014617;111.5822;49.65244;0.04798732;118.1212;1.194676
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_703.jpg;5.055728;1;0;5.022262;111.4437;49.91758;359.9716;119.3846;1.083397
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_769.jpg;1.039739;1;0;5.012478;111.2473;50.26775;0.02280984;120.2849;1.084455
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_836.jpg;-1.997752;1;0;5.010037;111.0982;50.52945;0.05479848;120.4642;1.03383
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_903.jpg;-6.110458;1;0;5.012061;110.9491;50.79176;0.1073072;120.2095;0.9263611
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_57_970.jpg;-9.944272;1;0;5.010942;110.7546;51.14571;0.2614803;119.0324;0.641991
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_036.jpg;-13.95515;1;0;5.014571;110.6157;51.41586;0.429041;117.5111;0.2577357
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_103.jpg;-15;1;0;5.009191;110.4849;51.69034;0.6299214;115.5964;359.7148
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_169.jpg;-13.03452;1;0;5.009341;110.3209;52.05722;0.7339261;112.9221;359.0277
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_236.jpg;-9.048543;1;0;5.007687;110.2046;52.33116;0.6189306;111.1166;358.6362
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_302.jpg;-5.009222;1;0;5.004053;110.0922;52.60344;0.3285712;109.9095;358.4641
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_369.jpg;-1.076818;1;0;5.004215;109.9458;52.96544;359.7718;109.2961;358.6882
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_437.jpg;0;1;0;5.003171;109.8371;53.24408;359.651;109.2133;359.095
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_503.jpg;3.955808;1;0;5.01292;109.7325;53.52932;359.7977;109.1575;359.4263
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_569.jpg;3.879261;1;0;5.011422;109.5957;53.91133;0.07511038;109.4814;359.7723
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_636.jpg;7.93303;1;0;5.010943;109.4897;54.19748;0.3331083;110.1627;0.08088638
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_703.jpg;3.969898;1;0;5.011488;109.3814;54.48256;0.5809839;110.9622;0.3797648
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_770.jpg;0;1;0;5.011821;109.2375;54.86124;0.8302165;111.5488;0.6414047
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_836.jpg;0;1;0;5.009789;109.132;55.14281;0.8335279;111.7044;0.6308694
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_903.jpg;0;1;0;5.011603;109.026;55.42314;0.7227991;111.9994;0.4946152
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_58_969.jpg;0;1;0;4.992306;108.8805;55.79256;0.6035786;111.8523;0.4113479
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_036.jpg;0;1;0;5.007093;108.7695;56.07187;0.6022111;111.852;0.3602571
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_102.jpg;0;1;0;4.98759;108.6583;56.3518;0.6390773;111.8228;0.2968127
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_170.jpg;0;1;0;5.003386;108.5095;56.72612;0.7551624;111.7844;0.2047366
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_236.jpg;0;1;0;5.014535;108.3979;57.00757;0.8707914;111.7522;0.1198078
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_302.jpg;0;1;0;4.995235;108.2865;57.28941;1.005526;111.7128;0.02714301
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_369.jpg;0;1;0;5.004913;108.1366;57.66492;1.199511;111.7103;-0.004407825
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_435.jpg;0;1;0;5.017096;108.024;57.94653;1.336453;111.7193;-0.004422524
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_502.jpg;0;1;0;5.001934;107.9115;58.2284;1.474288;111.7224;-0.004363801
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_569.jpg;0;1;0;5.0138;107.7631;58.6012;1.485968;111.7588;-0.003615399
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_635.jpg;0;1;0;5.013501;107.6532;58.87934;1.391945;111.3989;0.008468624
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_703.jpg;0;1;0;5.003928;107.5443;59.15723;1.28523;111.9516;359.9834
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_770.jpg;0;1;0;5.016885;107.3987;59.52851;1.165648;111.8993;359.9858
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_836.jpg;0;1;0;5.01382;107.2888;59.80778;1.118955;111.2143;0.01048306
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_903.jpg;0;1;0;5.013813;107.1795;60.08763;1.097944;111.8527;359.9871
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_06_59_969.jpg;0;1;0;5.006254;107.0333;60.46125;1.109197;111.821;359.9871
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_034.jpg;0;1;0;5.008782;106.9234;60.74168;1.138044;111.1698;0.009526845
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_102.jpg;0;1;0;5.009038;106.8139;61.02267;1.183954;111.7679;359.9861
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_173.jpg;0;1;0;5.014164;106.6678;61.39757;1.259607;111.7371;359.9853
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_241.jpg;0;1;0;5.013687;106.558;61.67889;1.324406;111.0817;0.01138622
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_303.jpg;0;1;0;5.012808;106.4488;61.96046;1.389436;111.6942;359.984
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_370.jpg;0;1;0;5.00882;106.3032;62.33582;1.475369;111.6597;359.9831
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_436.jpg;0;1;0;5.00987;106.1951;62.61516;1.470273;111.3411;0.002987617
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_502.jpg;0;1;0;5.026694;106.0868;62.89737;1.496773;111.2682;-0.003480155
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_568.jpg;0;1;0;4.984894;105.9434;63.27083;1.437601;111.1915;-0.001647554
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_639.jpg;0;1;0;5.009695;105.836;63.55143;1.416575;111.1469;-0.001110245
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_703.jpg;0;1;0;5.004073;105.7285;63.83268;1.417692;111.1487;-0.002515587
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_770.jpg;0;1;0;5.015897;105.5857;64.20751;1.428907;111.0247;-0.001388001
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_836.jpg;0;1;0;5.016042;105.4786;64.48939;1.457751;111.0065;-0.002004109
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_902.jpg;0;1;0;5.029037;105.3719;64.77077;1.48244;110.9076;0.000659841
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_00_989.jpg;-1.983604;1;0;5.014009;105.1955;65.24036;1.467136;110.7069;-0.001183451
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_045.jpg;-5.773444;1;0;5.033931;105.1273;65.42693;1.403631;110.3748;-0.000140568
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_117.jpg;-9.803824;1;0;5.012781;104.9955;65.80444;1.334713;109.0934;359.9788
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_178.jpg;-12.77563;1;0;5.007286;104.9044;66.09049;1.293052;107.6087;359.8239
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_238.jpg;-8.018832;1;0;5.000355;104.8165;66.37437;1.121493;106.099;359.7321
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_304.jpg;-7.971911;1;0;5.010801;104.7366;66.66062;0.925281;104.7428;359.5391
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_372.jpg;-3.995004;1;0;5.01163;104.6368;67.04267;0.5918083;103.3867;359.2955
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_438.jpg;-0.007696152;1;0;5.012316;104.5658;67.3301;0.3345308;102.8775;359.1288
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_504.jpg;0;1;0;5.011507;104.4967;67.61855;0.10562;102.7004;358.9908
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_573.jpg;0;1;0;5.011545;104.4059;68.00568;359.9223;102.6642;358.8861
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_637.jpg;0;1;0;5.012724;104.3368;68.2995;359.986;102.7037;358.939
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_704.jpg;0;1;0;5.012139;104.2687;68.59403;0.07924378;102.7231;359.0154
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_769.jpg;0;1;0;5.011694;104.1783;68.9876;0.2431557;102.7461;359.1578
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_833.jpg;0;1;0;5.011547;104.1107;69.28355;0.4078877;102.7601;359.2793
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_902.jpg;0;1;0;5.01158;104.0429;69.57998;0.6008289;102.7786;359.4136
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_01_968.jpg;0;1;0;5.011609;103.9522;69.97582;0.8958371;102.811;359.6073
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_035.jpg;-4.117255;1;0;5.016003;103.8855;70.27321;1.123058;102.6031;359.7374
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_102.jpg;-0.1859951;1;0;5.01519;103.8196;70.5702;1.326406;102.3498;359.8692
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_171.jpg;-0.3132677;1;0;5.00013;103.7333;70.96615;1.545748;102.0409;0.001593214
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_235.jpg;0;1;0;5.012059;103.6716;71.25918;1.449566;101.8448;-0.004114945
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_300.jpg;0;1;0;5.011671;103.6111;71.55105;1.322686;101.5906;-0.003157456
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_366.jpg;-3.99858;1;0;5.016146;103.5519;71.84449;1.24238;101.3793;-0.001986691
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_433.jpg;-7.95001;1;0;4.991364;103.4777;72.23746;1.179983;100.4887;359.9805
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_500.jpg;-11.92776;1;0;5.006793;103.4293;72.53351;1.146446;99.27991;359.8433
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_566.jpg;-15;1;0;4.9852;103.3885;72.82996;1.084804;97.57455;359.5986
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_633.jpg;-15;1;0;5.007869;103.3447;73.22186;0.7488715;94.83267;359.3279
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_699.jpg;-15;1;0;5.006757;103.3237;73.51396;0.3299953;92.58047;359.0744
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_765.jpg;-15;1;0;5.008104;103.3147;73.80573;359.8877;90.41547;358.6924
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_832.jpg;-10.98463;1;0;5.001615;103.309;74.20064;359.6455;88.22812;358.5244
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_898.jpg;-6.922202;1;0;5.001637;103.3098;74.50202;359.7416;87.09683;358.6742
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_02_965.jpg;-2.996521;1;0;5.026513;103.3177;74.80761;0.03913936;86.29043;358.9158
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_032.jpg;0;1;0;5.012263;103.3389;75.21491;0.4136279;85.56835;359.2165
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_099.jpg;3.991327;1;0;5.011965;103.3581;75.51945;0.6577882;85.56499;359.4185
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_165.jpg;7.995358;1;0;5.015608;103.3759;75.82387;0.8998445;86.10827;359.6524
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_231.jpg;4.005175;1;0;5.00859;103.3964;76.23048;1.248077;87.09835;359.9934
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_298.jpg;0.04102707;1;0;5.011858;103.413;76.53414;1.438288;87.49933;0.1107335
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_364.jpg;0;1;0;5.010351;103.4313;76.83481;1.461981;87.65019;0.0579004
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_432.jpg;2.085228;1;0;5.052689;103.451;77.23245;1.343502;87.8016;-0.002748171
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_497.jpg;2.136068;1;0;5.007503;103.4626;77.53231;1.30458;88.09957;-0.002170749
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_564.jpg;2.073255;1;0;5.00908;103.472;77.83274;1.286471;88.47584;0.02985879
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_631.jpg;0;1;0;5.020081;103.4843;78.23395;1.293969;88.64973;0.05930698
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_697.jpg;0;1;0;4.98455;103.4933;78.53431;1.302927;88.66943;0.07246076
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_764.jpg;0;1;0;5.018009;103.5022;78.83544;1.334895;88.6376;0.07411455
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_831.jpg;0;1;0;4.992945;103.5144;79.23746;1.396435;88.57526;0.04748233
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_898.jpg;0;1;0;5.007643;103.5237;79.53904;1.453998;88.52058;0.006345687
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_03_964.jpg;0;1;0;4.993323;103.5325;79.84078;1.513406;88.48083;-0.002552178
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_031.jpg;0;1;0;5.007094;103.5444;80.24059;1.458496;88.43988;-0.001551594
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_097.jpg;0;1;0;5.010068;103.5537;80.54059;1.417611;88.40668;-0.001454867
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_163.jpg;0;1;0;5.008419;103.5633;80.84106;1.397606;88.37733;-0.001546172
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_231.jpg;0;1;0;5.022816;103.5763;81.24174;1.391362;88.31628;-0.001340048
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_296.jpg;0;1;0;5.014129;103.5864;81.54285;1.408776;88.28548;-0.001541653
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_363.jpg;0;1;0;5.020601;103.5966;81.84377;1.431805;88.24142;-0.001058903
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_431.jpg;0;1;0;4.984399;103.6106;82.24537;1.477767;88.17856;-0.001669049
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_497.jpg;0;1;0;5.009292;103.6214;82.54672;1.518827;88.13821;-0.001331911
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_563.jpg;0;1;0;5.0358;103.6323;82.84537;1.423606;88.08305;-0.0007426871
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_631.jpg;-2.037363;1;0;5.013214;103.6478;83.24512;1.361943;87.96478;-0.001229214
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_696.jpg;-6.052437;1;0;5.008381;103.6618;83.54507;1.336264;87.48215;0.0004948063
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_762.jpg;-6.003599;1;0;4.987161;103.6792;83.84501;1.324419;86.62222;-0.0009908089
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_829.jpg;-6.083808;1;0;5.007953;103.7063;84.24533;1.33744;85.661;359.9465
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_896.jpg;-6.107283;1;0;5.025066;103.7307;84.54505;1.338505;84.91124;359.8478
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_04_962.jpg;-10.11013;1;0;5.007845;103.7588;84.84293;1.229458;83.83301;359.7832
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_030.jpg;-10.14001;1;0;5.004089;103.8063;85.23635;1.001495;82.28688;359.5858
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_096.jpg;-14.12264;1;0;5.001977;103.8502;85.52891;0.7544746;80.66276;359.3958
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_163.jpg;-15;1;0;5.009593;103.9033;85.81854;0.4290567;78.72752;359.1289
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_229.jpg;-15;1;0;5.008769;103.9874;86.20045;359.9342;76.00095;358.7253
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_296.jpg;-15;1;0;5.002182;104.0582;86.48887;359.8015;74.18595;358.5721
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_363.jpg;-15;1;0;5.000921;104.1361;86.78011;359.9243;72.47016;358.6364
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_429.jpg;-15;1;0;5.032444;104.2554;87.1638;0.03831771;69.8027;358.8105
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_496.jpg;-15;1;0;5.011538;104.3597;87.44427;359.9916;67.6087;358.8525
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_562.jpg;-11.01126;1;0;5.011125;104.4761;87.72069;0.00261791;65.69551;358.7712
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_629.jpg;-7.029419;1;0;5.003245;104.6386;88.08672;0.0176606;63.79317;358.9023
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_696.jpg;-11.02505;1;0;5.010362;104.7721;88.35538;0.01110981;62.41399;358.873
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_762.jpg;-10.99397;1;0;5.009657;104.9121;88.62078;0.007665474;61.09718;358.8428
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_828.jpg;-6.962271;1;0;5.011962;105.1069;88.97044;0.005378801;59.48697;358.8812
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_896.jpg;-2.995191;1;0;5.011436;105.2587;89.2298;0.01173253;58.64698;358.9223
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_05_961.jpg;0;1;0;5.011592;105.4137;89.48781;0.03538343;58.22002;358.9673
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_06_030.jpg;0;1;0;5.011621;105.6235;89.83069;0.09701829;58.02275;359.038
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_06_096.jpg;0;1;0;5.011526;105.7825;90.08771;0.1840363;57.98209;359.1002
/home/mohit/RoboND-Rover-Project/my_testdata/IMG/robocam_2017_09_14_12_07_06_165.jpg;0;1;0;5.00553;105.9427;90.34531;0.3312702;57.96557;359.1646
